Metric,Value,Corruption Type,Seed,LAP N,Depression Strength,Strictness,Hold Off,Number of Corrupted Sources,Corruption level
accuracy_source_8_corrupt_False_level_0,0.650781274,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_8_corrupt_False_level_0,0.796875,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_9_corrupt_True_level_25,0.509374976,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_9_corrupt_True_level_25,0.671875,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy,0.591096342,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy,0.754594445,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
test_accuracy,0.64230001,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
test_top_2_accuracy,0.817799985,c_lbf,4,25,1,1.6,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_0_corrupt_False_level_0,0.653409064,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_0_corrupt_False_level_0,0.840097427,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_1_corrupt_False_level_0,0.655381918,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_1_corrupt_False_level_0,0.823784709,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_2_corrupt_True_level_10,0.592187524,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_2_corrupt_True_level_10,0.760156274,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_3_corrupt_False_level_0,0.673437476,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_3_corrupt_False_level_0,0.828125,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_4_corrupt_False_level_0,0.669531226,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_4_corrupt_False_level_0,0.832812488,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_5_corrupt_False_level_0,0.655468762,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_5_corrupt_False_level_0,0.805468738,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_6_corrupt_True_level_10,0.592187524,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_6_corrupt_True_level_10,0.734375,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_7_corrupt_True_level_10,0.603124976,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_7_corrupt_True_level_10,0.75390625,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_8_corrupt_False_level_0,0.647656262,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_8_corrupt_False_level_0,0.821093738,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_9_corrupt_True_level_10,0.631250024,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_9_corrupt_True_level_10,0.774218738,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy,0.63711977,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy,0.796974003,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_accuracy,0.66049999,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_top_2_accuracy,0.826099992,c_lbf,4,25,1,1.6,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_0_corrupt_False_level_0,0.63961041,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_0_corrupt_False_level_0,0.826298714,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_1_corrupt_False_level_0,0.642361104,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_1_corrupt_False_level_0,0.8203125,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_2_corrupt_True_level_10,0.595312476,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_2_corrupt_True_level_10,0.75,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_3_corrupt_False_level_0,0.657812476,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_3_corrupt_False_level_0,0.825781226,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_4_corrupt_False_level_0,0.647656262,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_4_corrupt_False_level_0,0.821093738,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_5_corrupt_False_level_0,0.640625,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_5_corrupt_False_level_0,0.8125,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_6_corrupt_True_level_10,0.573437512,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_6_corrupt_True_level_10,0.740625024,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_7_corrupt_True_level_10,0.596093774,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_7_corrupt_True_level_10,0.748437524,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_8_corrupt_False_level_0,0.645312488,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_8_corrupt_False_level_0,0.802343726,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_9_corrupt_True_level_10,0.616406262,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy_source_9_corrupt_True_level_10,0.775781274,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy,0.625237644,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
top_2_accuracy,0.79190433,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_accuracy,0.653400004,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
test_top_2_accuracy,0.824699998,c_lbf,4,25,1,0.8,0,4,"[0.1, 0.1, 0.1, 0.1]"
accuracy_source_0_corrupt_False_level_0,0.649350643,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_0_corrupt_False_level_0,0.822240233,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_1_corrupt_False_level_0,0.627604187,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_1_corrupt_False_level_0,0.806423604,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_2_corrupt_True_level_25,0.495312512,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_2_corrupt_True_level_25,0.657031238,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_3_corrupt_False_level_0,0.657031238,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_3_corrupt_False_level_0,0.82421875,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_4_corrupt_False_level_0,0.655468762,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_4_corrupt_False_level_0,0.8046875,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_5_corrupt_False_level_0,0.643750012,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_5_corrupt_False_level_0,0.805468738,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_6_corrupt_True_level_25,0.474999994,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_6_corrupt_True_level_25,0.623437524,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_7_corrupt_True_level_25,0.516406238,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_7_corrupt_True_level_25,0.672656238,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_8_corrupt_False_level_0,0.631250024,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_8_corrupt_False_level_0,0.805468738,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_9_corrupt_True_level_25,0.502343774,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy_source_9_corrupt_True_level_25,0.669531226,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy,0.584679961,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
top_2_accuracy,0.748257279,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
test_accuracy,0.634500027,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
test_top_2_accuracy,0.813799977,c_lbf,4,25,1,0.8,0,4,"[0.25, 0.25, 0.25, 0.25]"
accuracy_source_0_corrupt_False_level_0,0.103896104,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.219155848,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.113715276,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.202256948,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_True_level_100,0,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_True_level_100,0.100000001,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.095312499,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.202343747,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_False_level_0,0.1015625,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_False_level_0,0.1953125,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_False_level_0,0.103124999,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_False_level_0,0.196875006,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_True_level_100,0.200000003,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_True_level_100,0.300000012,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_True_level_100,0.200000003,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_True_level_100,0.400000006,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.098437503,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.20703125,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.300000012,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.400000006,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.131891638,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.242791504,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.100000001,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.200000003,c_lbf,4,25,1,0.2,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.103896104,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.219155848,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.113715276,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.202256948,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_True_level_100,0,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_True_level_100,0.100000001,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.095312499,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.202343747,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_False_level_0,0.1015625,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_False_level_0,0.1953125,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_False_level_0,0.103124999,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_False_level_0,0.196875006,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_True_level_100,0.200000003,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_True_level_100,0.300000012,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_True_level_100,0.200000003,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_True_level_100,0.400000006,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.098437503,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.20703125,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.300000012,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.400000006,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.131891638,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.242791504,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.100000001,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.200000003,c_lbf,4,25,1,0.4,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.51866883,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.723214269,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.510416687,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.723090291,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_True_level_100,0.100000001,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_True_level_100,0.217187494,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.536718726,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.740625024,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_False_level_0,0.528124988,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_False_level_0,0.7109375,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_False_level_0,0.524999976,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_False_level_0,0.716406226,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_True_level_100,0.100781247,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_True_level_100,0.193749994,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_True_level_100,0.096093751,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_True_level_100,0.221874997,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.525781274,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.71875,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.120312497,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.224999994,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.354008228,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.516238928,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.514599979,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.720600009,c_lbf,4,1,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.103896104,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.219155848,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.113715276,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.202256948,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_True_level_100,0,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_True_level_100,0.100000001,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.095312499,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.202343747,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_False_level_0,0.1015625,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_False_level_0,0.1953125,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_False_level_0,0.103124999,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_False_level_0,0.196875006,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_True_level_100,0.200000003,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_True_level_100,0.300000012,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_True_level_100,0.200000003,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_True_level_100,0.400000006,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.098437503,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.20703125,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.300000012,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.400000006,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.131891638,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.242791504,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.100000001,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.200000003,c_lbf,4,25,0.1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.612012982,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.795454562,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.602430582,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_1_corrupt_False_level_0,0.78125,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_2_corrupt_True_level_100,0.088281251,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_2_corrupt_True_level_100,0.193749994,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_3_corrupt_False_level_0,0.61328125,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_3_corrupt_False_level_0,0.7890625,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_4_corrupt_False_level_0,0.609375,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_4_corrupt_False_level_0,0.810156226,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_5_corrupt_False_level_0,0.622656226,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_5_corrupt_False_level_0,0.783593774,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_6_corrupt_True_level_100,0.112499997,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_6_corrupt_True_level_100,0.193749994,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_7_corrupt_True_level_100,0.088281251,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_7_corrupt_True_level_100,0.215625003,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_8_corrupt_False_level_0,0.634374976,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_8_corrupt_False_level_0,0.794531226,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_9_corrupt_True_level_100,0.09375,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_9_corrupt_True_level_100,0.207812503,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy,0.40494296,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy,0.553311169,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_accuracy,0.618600011,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
test_top_2_accuracy,0.790700018,c_lbf,4,25,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_0_corrupt_False_level_0,0.635551929,c_lbf,4,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
top_2_accuracy_source_0_corrupt_False_level_0,0.809253275,c_lbf,4,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
accuracy_source_1_corrupt_False_level_0,0.626736104,c_lbf,4,5,1,0.8,0,4,"[1.0, 1.0, 1.0, 1.0]"
